category,package,version,cve_id,repository,repository_url,fixed_version,fix_commit_url,fix_commit_sha,source
path-traversal,liuyaserver,1.0.0,CVE-2017-16170,,,,,,
path-traversal,liyujing,1.1.0,CVE-2017-16120,,,,,,
path-traversal,ljjnodeserve,1.0.0,,,,,,,
path-traversal,looppake,3.0.0,CVE-2017-16169,,,,,,
path-traversal,ltt.js,1.0.0,,,,,,,
path-traversal,ltt,1.1.0,CVE-2017-16212,,,,,,
path-traversal,lzl123,1.1.0,,,,,,,
path-traversal,m-server,1.4.0,CVE-2018-16485,nunnly/m-server,https://github.com/nunnly/m-server,1.4.2,https://github.com/nunnly/m-server/commit/01f13f040d1961ca3146dce7e2db990156e65e9a,01f13f040d1961ca3146dce7e2db990156e65e9a,fixCommit
path-traversal,mcstatic,0.0.20,CVE-2018-16482,tjchaplin/mcstatic,https://github.com/tjchaplin/mcstatic,,,,npm
path-traversal,mfrs,1.0.0,CVE-2017-16193,,,,,,
path-traversal,mfrserver,1.0.0,CVE-2017-16213,,,,,,
path-traversal,my-sn,1.0.1,,,,,,,
path-traversal,myprolyz,1.1.0,CVE-2017-16156,,,,,,
path-traversal,myserve111,1.1.2,,,,,,,
path-traversal,nitro-server,1.3.3,,jstools/nitro-server,https://github.com/jstools/nitro-server,,,,npm
path-traversal,node-cxc,1.0.0,,,,,,,
path-traversal,node-http-server,8.1.2,,RIAEvangelist/node-http-server,https://github.com/RIAEvangelist/node-http-server,,,,npm
path-traversal,node-simple-router,0.10.0,CVE-2017-16083,sandy98/node-simple-router,https://github.com/sandy98/node-simple-router,0.10.1,https://github.com/sandy98/node-simple-router/commit/dfdd52e2e80607af433097d940b3834fd96df488,dfdd52e2e80607af433097d940b3834fd96df488,fixCommit
path-traversal,node-srv,2.0.0,CVE-2018-3714,nim579/node-srv,https://github.com/nim579/node-srv,2.1.1,https://github.com/nim579/node-srv/commit/15be996c0520ac6e4dee0cf0808fc7e72effd2a2,15be996c0520ac6e4dee0cf0808fc7e72effd2a2,fixCommit
path-traversal,node-static-webserver,0.0.1,,r1000ru/node-static-webserver,https://github.com/r1000ru/node-static-webserver,,,,npm
path-traversal,node-staticserver,1.0.3,,diaocheng/node-staticserver,https://github.com/diaocheng/node-staticserver,,,,npm
path-traversal,nodeaaaaa,1.3.0,CVE-2017-16223,,,,,,
path-traversal,nodejsccc,1.0.0,,,,,,,
path-traversal,nopach,0.1.1,,Neablis/noPach,https://github.com/Neablis/noPach,,,,npm
path-traversal,open-device,4.0.1,CVE-2017-16187,,,,,,
path-traversal,paopao613,1.0.0,,,,,,,
path-traversal,peiserver,1.0.0,CVE-2017-16214,,,,,,
path-traversal,pico-static-server,2.3.4,,udivankin/pico-static-server,https://github.com/udivankin/pico-static-server,3.0.2,,,npm
path-traversal,proxey,0.4.2,,sumatraio/proxey,https://github.com/sumatraio/proxey,,,,npm
path-traversal,ptest,1.0.0,,,,,,,
path-traversal,public,0.1.2,,tnantoka/public,https://github.com/tnantoka/public,0.1.3,https://github.com/tnantoka/public/commit/eae8ad8017b260f8667ded5e12801bd72b877af2,eae8ad8017b260f8667ded5e12801bd72b877af2,fixCommit
path-traversal,pytservce,1.0.0,CVE-2017-16195,,,,,,
path-traversal,ritp,1.0.5,CVE-2017-16198,ncuzp/ritp,https://github.com/ncuzp/ritp,,,,npm
path-traversal,rjpserver,1.0.0,,,,,,,
path-traversal,rollup-plugin-dev-server,0.4.3,CVE-2020-7686,genie88/rollup-plugin-server,https://github.com/genie88/rollup-plugin-server,,,,npm
path-traversal,rollup-plugin-serve,0.4.2,CVE-2020-7684,thgh/rollup-plugin-serve,https://github.com/thgh/rollup-plugin-serve,,,,npm
path-traversal,rollup-plugin-serve,0.4.2,CVE-2020-7684,thgh/rollup-plugin-serve,https://github.com/thgh/rollup-plugin-serve,,,,npm
path-traversal,rollup-plugin-server,0.7.0,CVE-2020-7683,fkei/rollup-plugin-server,https://github.com/fkei/rollup-plugin-server,,,,npm
path-traversal,rtcmulticonnection-client,1.0.5,CVE-2017-16125,muaz-khan/Reliable-Signaler,https://github.com/muaz-khan/Reliable-Signaler,,,,npm
path-traversal,run-this-place,1.0.2,,ncuzp/run-this-place,https://github.com/ncuzp/run-this-place,,,,npm
path-traversal,sabu,1.0.6,,wesleybliss/sabu,https://github.com/wesleybliss/sabu,,,,npm
path-traversal,serve-here.js,1.1.0,CVE-2019-5444,ChristoPy/serve-here.js,https://github.com/ChristoPy/serve-here.js,1.2.0,https://github.com/ChristoPy/serve-here.js/commit/cefb51d03290b6a88dd13143ab2de31b8cf57c39,cefb51d03290b6a88dd13143ab2de31b8cf57c39,fixCommit
path-traversal,serve46,1.0.0,CVE-2017-16148,,,,,,
path-traversal,server12311,1.2.0,,,,,,,
path-traversal,serverabc,1.0.0,CVE-2017-16180,,,,,,
path-traversal,serverfff,1.1.1,,,,,,,
path-traversal,servergmf,1.1.0,,,,,,,
path-traversal,serverhuwenhui,1.1.0,CVE-2017-16102,,,,,,
path-traversal,serverliujiayi1,1.1.0,CVE-2017-16095,,,,,,
path-traversal,serverlyj333,1.1.0,,,,,,,
path-traversal,serverlyr,1.1.0,CVE-2017-16089,,,,,,
path-traversal,servershuai,1.2.0,,,,,,,
path-traversal,serversyysyy,1.1.0,,,,,,,
path-traversal,serverwg,1.0.0,CVE-2017-16101,,,,,,
path-traversal,serverwzl,1.3.1,CVE-2017-16105,,,,,,
path-traversal,serverxh,1.0.0,,,,,,,
path-traversal,serverxxx,1.0.0,CVE-2017-16182,,,,,,
path-traversal,serveryaozeyan,1.0.4,CVE-2017-16096,,,,,,
path-traversal,serveryyl,1.1.0,,,,,,,
path-traversal,serveryztyzt,1.4.0,CVE-2017-16103,,,,,,
path-traversal,serverzyqzyq,1.1.0,,,,,,,
path-traversal,serverzyy,1.0.0,CVE-2017-16135,,,,,,
path-traversal,servewuqianqianqian,1.0.0,,,,,,,
path-traversal,servey,2.2.0,CVE-2020-8214,AlexanderElias/servey,https://github.com/AlexanderElias/servey,,,,npm
path-traversal,severzlt,1.0.0,,,,,,,
path-traversal,sgqserve,1.0.0,CVE-2017-16215,,,,,,
path-traversal,shenliru3,1.3.0,,,,,,,
path-traversal,shenliru,1.2.0,CVE-2017-16161,,,,,,
path-traversal,shit-server,1.0.0,CVE-2017-16147,,,,,,
path-traversal,simple-mock-server,0.2.1,,jhudson8/simple-mock-server,https://github.com/jhudson8/simple-mock-server,,,,npm
path-traversal,songcaihong,1.0.0,,,,,,,
path-traversal,srverqq,1.0.0,,,,,,,
path-traversal,sleep,^6.3.0,,erikdubbelboer/node-sleep,https://github.com/erikdubbelboer/node-sleep,,,,npm
path-traversal,static-html-server,0.1.2,CVE-2017-16152,duyetdev/static-html-server,https://github.com/duyetdev/static-html-server,,,,npm
path-traversal,static-server-gx,1.2.1,,,,,,,
path-traversal,statichttpserver,0.9.7,CVE-2019-5480,jwbenson/statichttpserver,https://github.com/jwbenson/statichttpserver,,,,npm
path-traversal,statics-server,0.0.9,CVE-2019-15596,,,,,,
path-traversal,stattic,0.2.3,CVE-2018-3734,jmjuanes/stattic,https://github.com/jmjuanes/stattic,0.3.0,,,npm
path-traversal,susu-sum,1.0.0,CVE-2017-16199,,,,,,
path-traversal,tinyserver2,0.5.2,CVE-2017-16085,,,0.6.1,,,
path-traversal,tinyserver,0.1.1,,,,,,,
path-traversal,uekw1511server,1.0.1,CVE-2017-16185,,,,,,
path-traversal,ussasasa,1.0.0,,,,,,,
path-traversal,wangguojing123,1.3.0,CVE-2017-16150,,,,,,
path-traversal,wangshuai,1.0.0,,,,,,,
path-traversal,web-node-server,0.1.0,,youngerheart/nodeserver,https://github.com/youngerheart/nodeserver,,,,npm
path-traversal,webrepl,0.4.7,,mmattozzi/webrepl,https://github.com/mmattozzi/webrepl,,,,npm
path-traversal,welcomyzt,1.1.0,CVE-2017-16123,,,,,,
path-traversal,wenluhong111,1.0.0,,,,,,,
path-traversal,wenluhong11,1.0.0,,,,,,,
path-traversal,wenluhong1,1.0.0,,,,,,,
path-traversal,wffserve,1.0.0,CVE-2017-16168,,,,,,
path-traversal,willvdb_test_server,0.0.0,,willvdb/willvdb_test_server,https://github.com/willvdb/willvdb_test_server,,,,npm
path-traversal,wind-mvc,0.0.6,CVE-2017-16220,,,,,,
path-traversal,wintiwebdev,1.0.0,CVE-2017-16181,,,,,,
path-traversal,wrlc,0.2.5,,caspervonb/wrlc,https://github.com/caspervonb/wrlc,,,,npm
path-traversal,wuzhuang,1.0.0,,,,,,,
path-traversal,wuzhuangserver,1.8.0,,,,,,,
path-traversal,xbhxbh,1.1.0,,,,,,,
path-traversal,xingbaohai,1.0.0,,,,,,,
path-traversal,xxf11,1.0.1,,,,,,,
path-traversal,yjmyjmyjm,1.0.0,,,,,,,
path-traversal,yxxserver,1.0.0,,,,,,,
path-traversal,yyooopack,3.0.0,CVE-2017-16167,,,,,,
path-traversal,yypsulie11,1.0.0,,,,,,,
path-traversal,yzt,1.4.0,CVE-2017-16221,,,,,,
path-traversal,zhanglina,1.0.0,,,,,,,
path-traversal,zhangranbigman,0.0.1,,,,,,,
path-traversal,zhaolei1111,1.1.0,,,,,,,
path-traversal,zjjserver,1.0.0,CVE-2017-16201,,,,,,
path-traversal,zs123,1.0.0,,,,,,,
path-traversal,zwserver,0.1.1,CVE-2017-16149,,,,,,
path-traversal,zxyserver,1.0.0,,,,,,,
code-injection,access-policy,3.1.0,CVE-2020-7674,TupleAustin/access-policy,https://github.com/TupleAustin/access-policy,,,,npm
code-injection,cd-messenger,2.7.24,CVE-2020-7675,mikeerickson/cd-messenger,https://github.com/mikeerickson/cd-messenger,,,,npm
code-injection,djv,2.0.0,CVE-2020-28464,korzio/djv,https://github.com/korzio/djv,2.1.4,,,npm
code-injection,hot-formula-parser,3.0.0,CVE-2020-6836,handsontable/formula-parser,https://github.com/handsontable/formula-parser,3.0.1,https://github.com/handsontable/formula-parser/commit/396b089738d4bf30eb570a4fe6a188affa95cd5e,396b089738d4bf30eb570a4fe6a188affa95cd5e,fixCommit
code-injection,is-my-json-valid,2.20.0,,mafintosh/is-my-json-valid,https://github.com/mafintosh/is-my-json-valid,2.20.3,https://github.com/mafintosh/is-my-json-valid/commit/3419563687df463b4ca709a2b46be8e15d6a2b3d,3419563687df463b4ca709a2b46be8e15d6a2b3d,fixCommit
code-injection,js-yaml,3.13.0,,nodeca/js-yaml,https://github.com/nodeca/js-yaml,3.13.1,https://github.com/nodeca/js-yaml/pull/480/commits/e18afbf1edcafb7add2c4c7b22abc8d6ebc2fa61,e18afbf1edcafb7add2c4c7b22abc8d6ebc2fa61,fixCommit
code-injection,jsen,0.6.6,CVE-2020-7777,bugventure/jsen,https://github.com/bugventure/jsen,,,,npm
code-injection,json-ptr,2.0.0,CVE-2020-7766,flitbit/json-ptr,https://github.com/flitbit/json-ptr,2.1.0,,,npm
code-injection,kmc,1.2.2,,daxingplay/ModuleCompiler,https://github.com/daxingplay/ModuleCompiler,,,,npm
code-injection,local-devices,2.0.0,,DylanPiercey/local-devices,https://github.com/DylanPiercey/local-devices,3.0.0,,,npm
code-injection,m-log,0.0.1,,misak1/m-log,https://github.com/misak1/m-log,,https://github.com/m-prj/m-log/pull/1/commits/ee1a08f25555201001dee497addeae9d1705226a,ee1a08f25555201001dee497addeae9d1705226a,fixCommit
code-injection,marsdb,0.6.11,,c58/marsdb,https://github.com/c58/marsdb,,,,npm
code-injection,mathjs,3.10.3,,josdejong/mathjs,https://github.com/josdejong/mathjs,3.11.5,https://github.com/josdejong/mathjs/compare/v3.10.3...v3.11.5,,fixCommit
code-injection,mathjs,3.9.0,,josdejong/mathjs,https://github.com/josdejong/mathjs,3.11.5,https://github.com/josdejong/mathjs/compare/v3.10.3...v3.11.5,,fixCommit
code-injection,mixin-pro,0.6.0,,floatinghotpot/mixin-pro,https://github.com/floatinghotpot/mixin-pro,0.6.7,https://github.com/floatinghotpot/mixin-pro/commit/8bb355209f0a082d24b04355b3e8051a6455454f,8bb355209f0a082d24b04355b3e8051a6455454f,fixCommit
code-injection,mobile-icon-resizer,0.4.2,,muzzley/mobile-icon-resizer,https://github.com/muzzley/mobile-icon-resizer,0.4.3,https://github.com/muzzley/mobile-icon-resizer/commit/a6c50f884bd282d74ab77e1fce6317d5d0dd2f0f,a6c50f884bd282d74ab77e1fce6317d5d0dd2f0f,fixCommit
code-injection,modjs,0.4.0,,modulejs/modjs,https://github.com/modulejs/modjs,,,,npm
code-injection,modulify,0.1.0,,matthewkastor/modulify,https://github.com/matthewkastor/modulify,,,,npm
code-injection,mol-proto,^0.1.3,,milojs/proto,https://github.com/milojs/proto,,https://github.com/milojs/proto/pull/2/commits/10adbec293e7dfdb2e9e565bfd77187cf0373cbe,10adbec293e7dfdb2e9e565bfd77187cf0373cbe,fixCommit
code-injection,mongo-parse,2.1.0,,fresheneesz/mongo-parse,https://github.com/fresheneesz/mongo-parse,,,,npm
code-injection,mongoosemask,0.0.6,,mccormicka/mongoosemask,https://github.com/mccormicka/mongoosemask,,,,npm
code-injection,mosc,1.0.0,CVE-2020-7672,4y0/mosc,https://github.com/4y0/mosc,,,,npm
code-injection,node-extend,^0.2.0,CVE-2020-7673,brighthas/extend,https://github.com/brighthas/extend,,,,npm
code-injection,node-rules,3.0.0,CVE-2020-7609,mithunsatheesh/node-rules,https://github.com/mithunsatheesh/node-rules,5.0.0,,,npm
code-injection,node-serialize,0.0.3,CVE-2017-5941,luin/serialize,https://github.com/luin/serialize,,,,npm
code-injection,open,0.0.5,,pwnall/node-open,https://github.com/pwnall/node-open,6.0.0,,,npm
code-injection,pixl-class,1.0.0,CVE-2020-7640,jhuckaby/pixl-class,https://github.com/jhuckaby/pixl-class,1.0.3,https://github.com/jhuckaby/pixl-class/commit/47677a3638e3583e42f3a05cc7f0b30293d2acc8,47677a3638e3583e42f3a05cc7f0b30293d2acc8,fixCommit
code-injection,realms-shim,1.1.0,CVE-2021-23594,Agoric/realms-shim,https://github.com/Agoric/realms-shim,,,,npm
code-injection,reduce-css-calc,1.2.0,CVE-2016-10548,MoOx/reduce-css-calc,https://github.com/MoOx/reduce-css-calc,1.2.5,,,npm
code-injection,safe-eval,0.2.0,CVE-2020-7710,hacksparrow/safe-eval,https://github.com/hacksparrow/safe-eval,,,,npm
code-injection,safer-eval,1.3.1,CVE-2019-10759,commenthol/safer-eval,https://github.com/commenthol/safer-eval,1.3.4,,,npm
code-injection,serialize-javascript,2.0.0,CVE-2020-7660,yahoo/serialize-javascript,https://github.com/yahoo/serialize-javascript,3.1.0,https://github.com/yahoo/serialize-javascript/commit/f21a6fb3ace2353413761e79717b2d210ba6ccbd,f21a6fb3ace2353413761e79717b2d210ba6ccbd,fixCommit
code-injection,serialize-to-js,^0.5.0,CVE-2017-5954,commenthol/serialize-to-js,https://github.com/commenthol/serialize-to-js,1.0.0,https://github.com/commenthol/serialize-to-js/commit/1cd433960e5b9db4c0b537afb28366198a319429,1cd433960e5b9db4c0b537afb28366198a319429,fixCommit
code-injection,static-eval,1.1.1,,substack/static-eval,https://github.com/substack/static-eval,2.0.2,https://github.com/browserify/static-eval/commit/32f8efd072625e267aa7237d2daff35738c50d2a,32f8efd072625e267aa7237d2daff35738c50d2a,fixCommit
code-injection,thenify,3.3.0,CVE-2020-7677,thenables/thenify,https://github.com/thenables/thenify,3.3.1,https://github.com/thenables/thenify/commit/0d94a24eb933bc835d568f3009f4d269c4c4c17a,0d94a24eb933bc835d568f3009f4d269c4c4c17a,fixCommit
code-injection,underscore,1.13.0-0,CVE-2021-23358,jashkenas/underscore,https://github.com/jashkenas/underscore,1.13.0-2,https://github.com/jashkenas/underscore/commit/4c73526d43838ad6ab43a6134728776632adeb66,4c73526d43838ad6ab43a6134728776632adeb66,fixCommit
code-injection,value-censorship,1.1.0,,fabiosantoscode/value-censorship,https://github.com/fabiosantoscode/value-censorship,,,,npm
code-injection,veval,1.0.0,,,,,,,
code-injection,wifiscanner,1.0.1,CVE-2020-15362,,,,,,
code-injection,@zhaoyao91/eval-in-vm,0.0.0,,zhaoyao91-npm/eval-in-vm,https://github.com/zhaoyao91-npm/eval-in-vm,,,,npm
